"Identifier","Context","Source string","Translation"
"CAKE023FO","Ford","Ah, you'll find out. Now get going. We can't have the camp overrun with big-eyed, garbage-spitting monsters, can we?","Ах, усе згодом дізнаєшся. Іди. Ми ж не можемо дозволити великоокому чудовиську гуляти табором та плюватися сміттям."
"CAKE024RA","Raz","No sir!","Аж ніяк, сер!"
"CAKE025RA","Raz","I saw you raking leaves. Was that a disguise?","Я бачив, як ви згрібали листя. Це ви діяли під прикриттям?"
"CAKE026RA","Raz","...and flipping burgers...","І смажили котлети..."
"CAKE027RA","Raz","...and polishing a canoe...","І полірували каное..."
"CAKE028RA","Raz","...and sweeping a porch...","І підмітали на ґанку..."
"CAKE029FO","Ford","Er, yes. Well, well, I have many disguises. It helps me keep an eye on you kids wherever you go. Heh heh.","Е-е, так. У мене багато маскувань. Таким чином я можу завжди приглядати за дітьми. Хе-хе."
"CAKE030FO","Ford","Now, when I'm in disguise, I may pretend not to recognize you. Don't blow my cover, okay?","Але коли я вживаюся в роль, я можу вдавати, що не впізнаю тебе. Тільки не видавай мене, добре?"
"CAKE031RA","Raz","Say no more. Your secret identity is safe with me.","Ні слова більше. Можете довірити мені свою таємну особистість."
"CAKE032RA","Raz","So what mission are you on down here?","Чим ви займаєтеся тут, унизу?"
"CAKE033FO","Ford","Well, from here I can monitor world events, look for signs of psychic terrorism, ripples in the astral plane...","Що ж, звідси я можу слідкувати за світовими подіями, шукати ознаки психотероризму, розриви астрального плану..."
"CAKE034RA","Raz","And then fly out and save the day, right? You've got a jet hidden here somewhere, I'll bet.","А потім летите на порятунок, так? Сто відсотків у вас тут десь захований літак."
"CAKE035FO","Ford","Well these days I'm really just more of a dispatcher. I spot the trouble and send out a... younger agent. Like Milla or Sasha... or maybe you some day.","Ну, в наш час я скорше виконую роль диспетчера. Бачу проблему та відправляю... молодого агента. Як Мілла чи Саша. Колись серед них можеш бути й ти."
"CAKE036RA","Raz","What does all this equipment do?","Для чого все це обладнання?"
"CAKE037FO","Ford","Well, up here it's all intel. ","Що ж, зверху все всіяно розвідданими. "
"CAKE038FO","Ford","Down that hallway is the observation room. No tests going on in there right now. Maybe later.","Далі по коридору знаходиться наглядовий зал. Але поки що там ніякі тести не проводяться. Може колись пізніше."
"CAKE039FO","Ford","And beneath us I have special machines for rebuilding PSI Challenge Markers and detangling Mental Cobwebs. ","А під нами стоять спецмашини для будування псимаркерів та розплутування ментальної павутини. "
"CAKE040FO","Ford","And beneath us I have special machines for rebuilding PSI Challenge Markers, detangling Mental Cobwebs, and crystallizing DEPLETED PSITANIUM.","And beneath us I have special machines for rebuilding PSI Challenge Markers, detangling Mental Cobwebs, and crystallizing DEPLETED PSITANIUM."
"CAKE041FO","Ford","You should go familiarize yourself with those. They'll come in pretty handy for you.","Ознайомся з ними. Вони тобі точно стануть у пригоді."
"CAKE042RA","Raz","I'd better go. Lots of work to do.","Мені треба йти. Стільки справ..."
"CAKE043FO","Ford","Good luck, Razputin!","Удачі, Разпутіне!"
"CAKF000RA","Raz","Thanks. I'll need it!","Дякую. Вона мені знадобиться!"
"CAKF001FO","Ford","Don't worry. I'll be right here with you. Inside your head!","Не переймайся. Я завжди буду поряд. У твоїй голові!"
"CAKF002RA","Raz","My head?","Моїй голові?"
"CAKF003FO","Ford","Yep. I want to keep my eye on you, son. So I'm going to be a psychic stowaway inside your noggin!","Ага. Щоб наглядати за тобою, я буду психопасажиром усередині твоєї макітри!"
"CAKF004FO","Ford","If you ever want to make me appear, you can do it with this special device.","Якщо колись захочеш мене викликати, використовуй цей спеціальний пристрій."
"CAKF005RA","Raz","Is that... a piece of bacon?","Це що... шматок бекону?"
"CAKF006FO","Ford","Ohh yeah. I just love bacon. I smell that stuff and I can't help it! I drop everything and I come running!","О-о так. Обожнюю бекон. Як відчую запах, то не можу втриматися! Кидаю всі справи та лечу!"
"CAKF007RA","Raz","Okay, do you have, like, a little baggie or something I could put this in?","Ладно. А ви не можете покласти мені його в якийсь пакетик?"
"CAKF008FO","Ford","You get a move on or I'll eat that right here!","Іди вже, а то я з'їм його тут і зараз!"
"CAKG000FO","Ford","Hey, that white room--",""
"CAKG001RA","Raz","I know! It's from Oleander's mind!",""
"CAKG002RA","Raz","I think I was in the Coach's dream that whole time! Ever since I stepped through the static in the caravan, it felt funny. I knew I wasn't obsessed with meat!",""
"CAKG003FO","Ford","But Morry is. AND with stealing psychic brains to arm a fleet of deadly tanks, apparently!",""
"CAKG004RA","Raz","I've got to tell Lili. She's waiting for me down by the boathouse.",""
"CAKG005FO","Ford","Down by the... water? Uh oh. Better hurry!",""
"CAKH000FO","Ford","Let's get 'em!",""
"CAKH001RA","Raz","I... can't. I can't swim.",""
"CAKH002FO","Ford","Well then use the bathysphere at the end of the dock! Quick, while the flipper prints are still glowin'!",""
"CAKH003RA","Raz","Are you coming? I don't know how to drive that thing.",""
"CAKH004FO","Ford","Uh... I can't. I have to uh.. check on the other children! Yes, yes! If their brains are out they'll need supervision. And possibly refrigeration…",""
"CAKH005FO","Ford","And how can you not know how to operate a bathysphere? Haven't you ever been to summer camp before?",""
"CAKH006FO","Ford","Now get a move on, before that girl gets overly digested.",""
"CAKI000FO","Ford","Now before you go electrocuting yourself, let me tell you how these babies work.","Перед тим як тебе шандарахне струмом, дозволь мені пояснити, як тут що працює."
"CAKI001FO","Ford","Now this beauty here is a Mental Cobweb Detangler.","Ця красуня є РОЗПЛУТУВАЧЕМ МЕНТАЛЬНОЇ ПАВУТИНИ."
"CAKI002RA","Raz","Ooh, I know what those are. Mental cobwebs are--","О-о, знаю про такі. Ментальна павутина це..."
"CAKI003FO","Ford","You see, when an area of your psyche is neglected for too long, mental cobwebs form. ","Бач, коли деякі області психіки довго не використовуються, вони обростають ментальною павутиною."
"CAKI004FO","Ford","Now up in the camp store, they sell a very special device known as a Mental Cobweb Duster.","У табірній крамниці продається спеціальний пристрій — ПАВУТИНООЧИСНИК."
"CAKI005FO","Ford","You can take a projection of it into the mental world with you and use it to extract any cobwebs you find.  ","Ти можеш брати його проєкцію із собою в ментальний світ та вичищати всю павутину на своєму шляху."
