identifier,labels,context,source,translation
CAKK003FO,CAKK,Ford,But you gotta buy a cobweb duster at the camp store first!,
CAKK004RA,CAKK,Raz,"Yeah, yeah.",
CAKK005FO,CAKK,Ford,"Ah, don't you ""yeah, yeah"" me!",
CAKK006RA,CAKK,Raz,"Man, he's like a little bat.",
CAKK007FO,CAKK,Ford,"Bat your head in, punk.",
CAKK008RA,CAKK,Raz,Before I use this machine I have to go to the camp store and buy some delicious taffy.,
CAKK009FO,CAKK,Ford,A Mental Cobweb Duster!,
CAKK010RA,CAKK,Raz,A Mental Cobweb Duster.,
CAKK011RA,CAKK,Raz,My Cobweb Duster is empty. I need to go extract more cobwebs from people's minds.,
CAKK012FO,CAKK,Ford,That machine is for collecting mental cobwebs ONLY. ,
CAKK013FO,CAKK,Ford,No monkey business!,
CAKK014FO,CAKK,Ford,You break that equipment and I'll WEAVE YOU into something useful. Like a rug!,
CAKL000RA,CAKL,Raz,I still need to buy a PSI Core at the camp store before I can use this machine to make PSI challenge markers.,
CAKL001RA,CAKL,Raz,I don't have enough PSI Cards to make a new PSI Challenge Marker.,
CAKL002FO,CAKL,Ford,"Hey, you only put PSI Cards, and PSI Cores in there, nothing else, understand? ",
CAKL003RA,CAKL,Raz,Sorry!,
SLAM000RA,SLAM,Raz,I want to shoot more things.,
CAKM000FO,CAKM,Ford,"In recognition of your hard work, dedication, and mental agility, I'm proud to bestow upon you the official merit badge for",
CAKM001FO,CAKM,Ford,Pyrokinesis!,
CAKM002RA,CAKM,Raz,"Cool! I can't wait to burn--hey, what are we doing here?",
CAKM003FO,CAKM,Ford,"Inside your mind. Well, I thought you'd like to be in a familiar place for your first Pyrokinesis lesson.",
CAKM004RA,CAKM,Raz,Lesson?,
CAKM005FO,CAKM,Ford,"Shh. Now, now think of something you'd like to burn.",
CAKM006FO,CAKM,Ford,"Ah, yes, I heard you were raised in the circus. But why would you want to burn all these happy memories here?",
CAKM007RA,CAKM,Raz,"If they were happy memories, I wouldn't have run away.",
CAKM008RA,CAKM,Raz,"My Dad, he hates psychics, and he knew I was becoming one.",
CAKM009RA,CAKM,Raz,"So all day long he would force me to practice my acrobatics, hoping to distract me.",
CAKM010RA,CAKM,Raz,Or maybe hoping to kill me. I never was sure.,
CAKM011FO,CAKM,Ford,Now why are you still talking when you could be burning stuff?,
CAZE007TO,CAZE,System,Hold down /RightFlipper/ to set fire to the targeted object.,
CAKN001FO,CAKN,Ford,Come on now. Just look at something and then use your new power to set it on fire.,
CAKN002FO,CAKN,Ford,You can do it.,
CAKN003FO,CAKN,Ford,Focus. ,
CAKN004FO,CAKN,Ford,Think heat.,
CAKN005FO,CAKN,Ford,"Burn them, Razputin.",
CAKN006FO,CAKN,Ford,Burn them all!,
CAKN007FO,CAKN,Ford,Great! Great!  Now burn the rest!,
CAKN008FO,CAKN,Ford,You're getting warmer! Keep going!,
CAKN009FO,CAKN,Ford,Wooo! It's getting hot in here!,
CAKN010FO,CAKN,Ford,Ooooh this last one's fast! How you gonna get it?,
CAKN011FO,CAKN,Ford,"Come on! You can still burn it, even if it's moving!",
CAZE008TO,CAZE,System,Hold /LeftFlipper/ to lock your mental focus on an object.,
CAKN013FO,CAKN,Ford,"Razputin, lock your mental focus on this last one, and hold it while you use your Pyrokinesis power!",
CAKO000FO,CAKO,Ford,Excellent work!,
CAKO001FO,CAKO,Ford,"Notice how some items are destroyed by fire, but others will burn indefinitely. ",
CAKO002RA,CAKO,Raz,Fire is pretty.,
CAKO003FO,CAKO,Ford,"Okay, that's the end of the lesson. You're free to go, BUT you have to promise me--",
CAKO004FO,CAKO,Ford,"Only use your power of Pyrokinesis only when it's very, very important, or it's really, really entertaining.",
CAKO005RA,CAKO,Raz,I promise.,
CAKO006FO,CAKO,Ford,And if you're doing it to impress girls...,
CAKO007FO,CAKO,Ford,Make sure none of them have on a lot of hairspray.,
CAKP001FO,CAKP,Ford,"With Telekinesis we can use our minds to grasp an object, and then throw it!",
CAKP002FO,CAKP,Ford,Go ahead. Try it yourself!,
CAKP003FO,CAKP,Ford,"Now, grab that trash can with your mind, and hold it until I tell you to let go.",
CAZE009TO,CAZE,System,Hold down /RightFlipper/ while facing target.,
CAKQ000FO,CAKQ,Ford,Grab it!,
CAKQ001FO,CAKQ,Ford,Get a good grip on it with your mind.,
CAKQ002FO,CAKQ,Ford,Come on!,
CAKQ003FO,CAKQ,Ford,It's time to take out the trash!,
CAKQ004FO,CAKQ,Ford,Good! Now...,
CAKQ005FO,CAKQ,Ford,"No, now who said to let that go? Not me!",
CAKQ006FO,CAKQ,Ford,"Now, just think about where you want it to go...",
CAZE010TO,CAZE,System,Use LEFT /Joystick/ to aim your toss.,
CAKQ008FO,CAKQ,Ford,"Yes... now when you've chosen your destination, throw it!",
CAZE011TO,CAZE,System,Press /AButton/ to throw.,
CAKQ010FO,CAKQ,Ford,"You, um, sure you want to do that?",
CAKQ011FO,CAKQ,Ford,"""I love working with kids,"" I said.  ""Send me to work at the camp,"" I said.",
CAKQ012FO,CAKQ,Ford,Well at least you threw it.,
CAKQ013FO,CAKQ,Ford,"Yes, you're very good at Telekinesis. Not so good at following directions. Both are important skills, Razputin.",
CAKR000FO,CAKR,Ford,Woo! Good throw!,
CAKR001FO,CAKR,Ford,NOW!,
CAKR002FO,CAKR,Ford,Let's see if you can make it through the hoop.,
CAKR003RA,CAKR,Raz,You sound like my dad!,
CAKR004FO,CAKR,Ford,"Hey, I've been thinking about that. Why'd that guy hate psychics so much?",
CAKR005FO,CAKR,Ford,What did we ever do to him?,
CAKR006RA,CAKR,Raz,"Well, Psychics killed his whole family. Cursed them and all their descendants to die in water.",
CAKR007FO,CAKR,Ford,Whoa.,
CAKR008RA,CAKR,Raz,Yeah. ,
CAKR009FO,CAKR,Ford,Talk about baggage.,
CAKR010RA,CAKR,Raz,"Tell me about it. And the weird thing is, I'm pretty sure he's actually psychic himself.",
CAKR011FO,CAKR,Ford,Ha! Coo-coo!,
CAKR012FO,CAKR,Ford,Well you can work on him when you get home. ,
CAKR013FO,CAKR,Ford,For now--HOOPS!,
CAKS000FO,CAKS,Ford,Now try to throw that baby right through the hoop.,
CAKS001FO,CAKS,Ford,Right down the center.,
CAKS002FO,CAKS,Ford,"Thread the needle, as they say.",
CAKS003FO,CAKS,Ford,Come on. ,
CAKS004FO,CAKS,Ford,"Through the hoop, Razputin.",
CAKS005FO,CAKS,Ford,Don't be shy.,
CAKS006FO,CAKS,Ford,BE the trash can.,
CAKS007FO,CAKS,Ford,"Ooh, be careful now. ",
CAKT000FO,CAKT,Ford,"Oh, great shot. Let's see you do that again!",
CAKT001FO,CAKT,Ford,"Bingo. Okay, last one!",
CAKT002FO,CAKT,Ford,"Now, let me show you something...",
CAKT003FO,CAKT,Ford,Pick that trash can up and aim your toss at the side of the caravan.,
CAKT004FO,CAKT,Ford,Aim it at the side of the caravan.,
CAKT005FO,CAKT,Ford,The side of the caravan.,
CAKT006FO,CAKT,Ford,"The caravan's side, Einstein.",
CAKU000FO,CAKU,Ford,"Ka-blooie! Throwing something against a wall is a little more destructive than tossing it around on the ground, isn't it?",
CAKU001FO,CAKU,Ford,"Now, there are times when your mind is a little more rushed and your Telekinesis reacts a little differently.",
CAKU002FO,CAKU,Ford,"Say, when an enemy is--oh my god, look behind you!",
CAKU003FO,CAKU,Ford,Now here is a censor from my mind. Try to grab him when he comes near.,
CAKU004FO,CAKU,Ford,Grab him!,
CAKU005FO,CAKU,Ford,"Okay, let's try that again.",
CAKU006FO,CAKU,Ford,"You see? No time to aim, you mind just reacts! It's a combat reflex that could save your life.",
CAKU007FO,CAKU,Ford,"Oh, no. Another one of my censors. ",
CAKU008FO,CAKU,Ford,"Now, how'd that get in here?",
CAKU009FO,CAKU,Ford,Looks like we're in luck. He doesn't see you yet.,
CAKU010FO,CAKU,Ford,Why don't you smash him on the head with that handy trash can?,
CAKU011FO,CAKU,Ford,Come on!,
CAKU012FO,CAKU,Ford,"Use Telekinesis to pick up the trash can, and throw it at that censor!",
CAKU013FO,CAKU,Ford,Bull's-eye!,
CAKU014RA,CAKU,Raz,"Looks like the TRASH took HIM out, heh heh.",
CAKU015FO,CAKU,Ford,"Next lesson, we'll work on your snappy one-liners.",
CAKV001FO,CAKV,Ford,"Okay, let's play a game.",
CAKV002FO,CAKV,Ford,Look out! Another censor!,
CAKV003FO,CAKV,Ford,"Oh no, you're out of ammo!",
CAKV004RA,CAKV,Raz,No I'm not!,
CAKV005FO,CAKV,Ford,You are now!,
CAKV006FO,CAKV,Ford,"Here are the rules: take this guy out, but if he sees you at all, you lose.",
CAKV007FO,CAKV,Ford,Go get him!,
CAKW000FO,CAKW,Ford,"On a COMPLETELY UNRELATED TOPIC, did you know that you can use the power of INVISIBILITY to cloud the visual cortex of all those around you?",
CAKW001FO,CAKW,Ford,Careful now...,
CAKW002FO,CAKW,Ford,Don't let him see you.,
CAKW003FO,CAKW,Ford,Don't make a sound.,
CAKW004FO,CAKW,Ford,"Hey, where'd he go?",
CAKX000FO,CAKX,Ford,"Okay, let me repeat myself...",
CAKX001FO,CAKX,Ford,"Ah, well done! Now that's the power of Invisibility!",
CAKX002FO,CAKX,Ford,"I think I've heard the kids around camp refer to this technique as ""Silent, but deadly.""",
CAKX003RA,CAKX,Raz,Uh...,
CAKY000FO,CAKY,Ford,"Hey, it looks like you're ready to take on a new psychic power!",
CAKY001FO,CAKY,Ford,Ready to come back and get your new merit badge?,
CAKI019FO,CAKI,Ford,This is the Psitanium Crystallizer.,
CAKI020FO,CAKI,Ford,"Now you see, when you are carrying Psitanium, say in the form of arrowheads, it has a transferable presence that you can pass to other entities that you meet in the astral plane.",
CAKI021RA,CAKI,Raz,So...  I can spend my arrowheads when I'm inside someone's mind?,
CAKI022FO,CAKI,Ford,"Ah yes, but transferring your arrowheads' psychic energy to someone else causes a physical breakdown in the host media, and your actual arrowhead will disappear.",
CAKI023RA,CAKI,Raz,So when they're spent they're spent.,
CAKI024FO,CAKI,Ford,"Now right again, but the transfer can work both ways. If you collect deposits of Psitanium energy in the mental world, or DEPLETED PSITANIUM, we can extract that energy from you and crystallize it into physical Psitanium here, with this device.",
CAKI025RA,CAKI,Raz,And print money. Very handy!,
CAGF020RA,CAGF,Raz,"Agent Nein's Lab, please.",
CAJY022FO,CAJY,Ford,"Whoa there, you. C'mere you!",
CAJY027FO,CAJY,Ford,Report back to me when you have enough items for your first promotion. Now git.,
CAJY028RA,CAJY,Raz,Ta da! I'm done. I completed the whole Scavenger Hunt.,
INTR078EF,INTR,Elton,Aaaaaaaah!,
CAKZ000RA,CAKZ,Raz,"Hey, how can you be over there and in my ear at the same time?",
CAKZ001FO,CAKZ,Ford,Shhh! You'll blow my cover!,
CAKZ002FO,CAKZ,Ford,That part of my mind is running an under cover operation.,
CAKZ003FO,CAKZ,Ford,While another part of my mind is projecting itself into your head here.,
CAKZ004RA,CAKZ,Raz,Wow. You can do all that stuff at once?,
CAKZ005FO,CAKZ,Ford,"Well, you could say my brain is... um, multifaceted.",
CAKZ006FO,CAKZ,Ford,Now then...,
CALA000RA,CALA,Raz,Hey! There's a hole at the bottom of this stump!,
CALA001RA,CALA,Raz,Wow! It's a tunnel that opens onto a system of catacombs!,
CALA002RA,CALA,Raz,I think I can squeeze through--,
CALE000FO,CALE,Ford,"Ooh, that's a good 'un!",
CALE001FO,CALE,Ford,"Yep, I've had a lot of offers on this baby already.",
CALE002FO,CALE,Ford,Can't have too many of these!,
CALE003FO,CALE,Ford,Price is gonna go up tomorrow on this bad boy.,
CALE004FO,CALE,Ford,I'll make you a good deal on this item here.,
CALE005FO,CALE,Ford,"Ahh, now here's something every young PSI Cadet needs.",
CALE006FO,CALE,Ford,Here's a popular item.,
CAZA000TO,CAZA,System,"Well, I just wanted to stop by and say hi.",
CAZA001TO,CAZA,System,Yes! Are you going to pull me into your mind like the Coach did?,
CAZA002TO,CAZA,System,Almost! I just have to get my affairs in order first.,
CAZA003TO,CAZA,System,Just in case I die.,
CAZA005TO,CAZA,System,"Collecting mental figments and cobwebs helps you rank up. So does finding PSI challenge markers, or building them out of PSI cards and cores.",
CAZB000TO,CAZB,System,GPC Button,
CAZB001TO,CAZB,System,Squirrel Roast Dinner,
CAZB002TO,CAZB,System,Scavenger Hunt Crow Feather,
CAZB003TO,CAZB,System,Scavenger Hunt Item,
CAZE001TO,CAZE,System,Move RIGHT /Joystick/ to look right.,
CAZE002TO,CAZE,System,Move RIGHT /Joystick/ to look up.,
CAZF000TO,CAZF,System,Press /YButton/ to activate Brain Tumbler.,
CAZF001TO,CAZF,System,Press /YButton/ to show button to Oleander.,
CAZA006TO,CAZA,System,"Yes, I'd like to practice some more on the Levitation course.",
CAZA007TO,CAZA,System,"No, I'm here to warn you.  I think there is a monster in the lake!",
CAZB005TO,CAZB,System,Sasha's Button,
CAZE012TO,CAZE,System,Press /AButton/ to paddle forward.  Press /BButton/ to paddle back.,
CAZF004TO,CAZF,System,"To change your camera preferences, press START /StartButton/ to open your JOURNAL, and select OPTIONS from the first page.",
CAZF008TO,CAZF,System,"Later, bring the COBWEB DUSTER to Agent Cruller's Sanctuary, where your captured cobwebs can be redeemed for /PsiCard/ PSI CARDS in the MENTAL COBWEB DETANGLER!",
CAZF005TO,CAZF,System,"The COBWEB DUSTER is a Real World device that can project itself along with you into the Mental World. Aim it at any MENTAL COBWEBS you find, and press /YButton/ to collect the cobweb.",
CAZF006TO,CAZF,System,"This DOWSING ROD can be used to find deeper, more valuable PSITANIUM ARROWHEADS. Equip the DOWSING ROD and watch its changing color and vibration. This is how it lets you know that you are getting closer to a DEEP ARROWHEAD.",
CAZF009TO,CAZF,System,"Once in the right spot, press /YButton/ very rapidly to extract the ARROWHEAD from the ground.",
CAZF007TO,CAZF,System,Press /YButton/ rapidly to extract Arrowhead.,
CAZE013TO,CAZE,System,Basic Braining Merit Badge viewable in JOURNAL.,
CAZA008TO,CAZA,System,"I'm ready, sir.",
CAZA009TO,CAZA,System,"Well, maybe I will explore a bit more before, just so I'm prepared for class.",
CAZA010TO,CAZA,System,"Okay, let's see if I remember exactly where you were...",
CAZA011TO,CAZA,System,Nowhere! I just like to come down here to hear your voice.,
CAZA012TO,CAZA,System,Take me to the Kids' Cabins area.,
CAZA013TO,CAZA,System,Drop me outside the main lodge.,
CAZA014TO,CAZA,System,I'm headed for the parking lot.,
CAZA015TO,CAZA,System,I want to go to the campfire area.,
CAZA016TO,CAZA,System,"Let's go to Ford's--I mean, MY sanctuary.",
CAZA017TO,CAZA,System,It's time to go to the lake!,
CAZA018TO,CAZA,System,Bring me near the Geodesic Psychoisolation Chamber.,
CASE007SA,CASE,Sasha,Excellent.,
CAZB006TO,CAZB,System,Oarsman's Badge,
CAFG004CM,CAFG,Clem,Crystal!,
CAZB007TO,CAZB,System,Marksmanship Learner's Permit,
CALH060CF,CALH,Crystal,"Yay, Raz!",
CALH061CF,CALH,Crystal,Punch punch punch!,
CALH063CF,CALH,Crystal,Punch punchie punch-punch!,
CALH064CF,CALH,Crystal,"Punch, Raz, punch!",
CALH065CF,CALH,Crystal,Punnnnnnch! Hurray!,
CALI001RA,CALI,Raz,Hey it works!,
CALI002RA,CALI,Raz,"What's up, Linda?",
CALI003RA,CALI,Raz,I don't suppose I could just ride on top this time?,
CALI004RA,CALI,Raz,"You know, I'm not getting any more used to this.",
CALI005RA,CALI,Raz,"You haven't been eating algae again, have you?",
CALI006LF,CALI,Linda,"Prepare yourself for passage, human child.",
CALI007RA,CALI,Raz,Ya--,
GLZG041TO,GLZG,System,/BBUTTON/ Exit,
CAZJ000TO,CAZJ,System,CREATE A PROFILE,
CAZJ001TO,CAZJ,System,LOAD FROM WHICH PROFILE?,
CAZJ002TO,CAZJ,System,This bunk belongs to:,
CAZJ003TO,CAZJ,System,This bunk is available,
CAZJ004TO,CAZJ,System,/abutton/ Select Bunk,
CAZJ005TO,CAZJ,System,/abutton/ Overwrite Profile,
CAZJ006TO,CAZJ,System,/xbutton/ Delete Profile,
CAZJ007TO,CAZJ,System,Pick Nickname:,
CAZJ008TO,CAZJ,System,Back,
CAZJ009TO,CAZJ,System,Space,
CAZJ010TO,CAZJ,System,Done,
CAZF010TO,CAZF,System,Entering Sasha's Underground Lab,
CAZF011TO,CAZF,System,Entering GPC and Wilderness,
CAZF012TO,CAZF,System,Entering Ford's Sanctuary,
CAZF013TO,CAZF,System,Entering Lodge,
CAZF014TO,CAZF,System,Entering Boathouse and Beach,
CAZF015TO,CAZF,System,Entering Kids' Cabins,
CAZF016TO,CAZF,System,Entering Main Campgrounds,
CAZF017TO,CAZF,System,Entering Reception Area,
CAZE014TO,CAZE,System,Try hanging and swinging on these wood supports. Use /Joystick/ to swing.  Press /AButton/ to jump off.,
CAZE015TO,CAZE,System,Mount this ladder and move up to climb.,
CAZE016TO,CAZE,System,Mount this pole and move up to climb.,
CAZE017TO,CAZE,System,Try sliding down this handrail.,
CAZE018TO,CAZE,System,You can slide down muddy or slippery surfaces.,
CAZE019TO,CAZE,System,You should be able to balance on tightropes like this.,
CAZE020TO,CAZE,System,Jumping on trampolines should give you some extra bounce.,
CAZE021TO,CAZE,System,"Move the Left Thumbstick forward and backward to build up momentum on this trapeze, then press /Abutton/ to jump!",
